""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","13"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,4.990,3.56,4.8169,4.81690,1.000
1,5.000,3.65,4.8267,4.82670,1.000
1,5.010,3.74,4.8367,4.83670,1.000
1,5.020,3.83,4.8468,4.84680,1.000
1,5.030,3.93,4.8569,4.85690,1.000
1,5.040,4.03,4.8667,4.86670,1.000
1,5.050,4.13,4.8768,4.87680,1.000
1,5.060,4.23,4.8869,4.88690,1.000
1,5.070,4.34,4.8969,4.89690,1.000
1,5.080,4.44,4.9067,4.90670,1.000
1,5.090,4.54,4.9168,4.91680,1.000
1,5.100,4.65,4.9269,4.92690,1.000
1,5.110,4.77,4.9369,4.93690,1.000
1,5.120,4.87,4.9468,4.94680,1.000
1,5.130,4.98,4.9567,4.95670,1.000
1,5.140,5.10,4.9669,4.96690,1.000
1,5.160,5.33,4.9864,4.98640,1.000
1,5.170,5.45,4.9925,4.99250,1.000
1,5.180,5.55,4.9969,4.99690,1.000
1,5.190,5.58,4.9982,4.99820,1.000
1,5.200,5.60,4.9973,4.99730,1.000
1,5.210,5.57,4.9939,4.99390,1.000
1,5.220,5.50,4.9881,4.98810,1.000
1,5.230,5.40,4.9797,4.97970,1.000
1,5.240,5.26,4.9693,4.96930,1.000
1,5.250,5.09,4.9597,4.95970,1.000
1,5.260,4.91,4.9493,4.94930,1.000
1,5.270,4.74,4.9396,4.93960,1.000
1,5.280,4.59,4.9295,4.92950,1.000
1,5.290,4.45,4.9197,4.91970,1.000
1,5.300,4.30,4.9094,4.90940,1.000
1,5.310,4.16,4.8996,4.89960,1.000
1,5.320,4.03,4.8895,4.88950,1.000
1,5.330,3.90,4.8796,4.87960,1.000
1,5.340,3.78,4.8694,4.86940,1.000
1,5.350,3.66,4.8596,4.85960,1.000
1,5.360,3.54,4.8497,4.84970,1.000
1,5.370,3.43,4.8396,4.83960,1.000
1,5.380,3.32,4.8295,4.82950,1.000
1,5.390,3.21,4.8196,4.81960,1.000
1,5.400,3.11,4.8097,4.80970,1.000
1,5.410,3.02,4.7997,4.79970,1.000
1,5.420,2.93,4.7895,4.78950,1.000
1,5.430,2.83,4.7797,4.77970,1.000
1,5.440,2.74,4.7697,4.76970,1.000
1,5.450,2.65,4.7597,4.75970,1.000
1,5.460,2.56,4.7496,4.74960,1.000
1,5.470,2.48,4.7396,4.73960,1.000
1,5.480,2.39,4.7297,4.72970,1.000
1,5.490,2.32,4.7196,4.71960,1.000
1,5.500,2.23,4.7096,4.70960,1.000
1,5.510,2.16,4.6996,4.69960,1.000
1,5.520,2.08,4.6897,4.68970,1.000
1,5.530,2.01,4.6797,4.67970,1.000
1,5.540,1.94,4.6694,4.66940,1.000
1,5.550,1.87,4.6596,4.65960,1.000
1,5.560,1.80,4.6496,4.64960,1.000
1,5.570,1.74,4.6397,4.63970,1.000
1,5.580,1.67,4.6294,4.62940,1.000
1,5.590,1.62,4.6196,4.61960,1.000
1,5.600,1.55,4.6097,4.60970,1.000
1,5.610,1.49,4.5996,4.59960,1.000
1,5.620,1.44,4.5894,4.58940,1.000
1,5.630,1.38,4.5796,4.57960,1.000
1,5.640,1.33,4.5696,4.56960,1.000
1,5.650,1.28,4.5597,4.55970,1.000
1,5.660,1.23,4.5494,4.54940,1.000
1,5.670,1.18,4.5396,4.53960,1.000
