%time,field0,field1
1561005312630424022,29206.0,6253040.0
1561005312680455923,29200.0,6253040.0
1561005312730454921,29211.0,6253040.0
1561005312780514955,29216.0,6253040.0
1561005312830553054,29207.0,6252528.0
1561005312880374908,29220.0,6254064.0
1561005312930434942,29203.0,6254064.0
1561005312980642080,29199.0,6253040.0
1561005313030519008,29220.0,6253040.0
1561005313057239055,29218.0,6253040.0
1561005313107008934,29218.0,6253040.0
1561005313157116889,29221.0,6253552.0
1561005313207156896,29217.0,6252528.0
1561005313257302999,29220.0,6252528.0
1561005313307270050,29219.0,6254064.0
1561005313357322931,29214.0,6253552.0
1561005313407252073,29200.0,6253040.0
1561005313457205057,29193.0,6253552.0
1561005313507052898,29192.0,6253552.0
1561005313533883094,29173.0,6254064.0
1561005313607352972,29166.0,6253552.0
1561005313657233953,29182.0,6254064.0
1561005313684000968,29178.0,6254064.0
1561005313733822107,29173.0,6253552.0
1561005313783814907,29178.0,6253552.0
1561005313833842039,29179.0,6254064.0
1561005313883918046,29180.0,6254064.0
1561005313934003114,29188.0,6253552.0
1561005313983877897,29182.0,6252528.0
1561005314033839941,29190.0,6254064.0
1561005314083750009,29184.0,6253040.0
1561005314134176015,29193.0,6253040.0
1561005314160403966,29174.0,6253040.0
1561005314210517883,29187.0,6252528.0
1561005314260441064,29180.0,6253040.0
1561005314310376882,29200.0,6255088.0
1561005314360506057,29186.0,6253552.0
1561005314410523891,29193.0,6252016.0
1561005314460635900,29192.0,6254064.0
1561005314510410070,29181.0,6254576.0
1561005314560668945,29198.0,6253552.0
1561005314610436916,29186.0,6253552.0
1561005314660551071,29194.0,6254064.0
1561005314710390090,29184.0,6253552.0
1561005314760458946,29200.0,6253552.0
1561005314810452938,29191.0,6254064.0
1561005314837129116,29192.0,6254064.0
1561005314910418033,29191.0,6253040.0
1561005314937344074,29189.0,6254576.0
1561005314987080097,29181.0,6253552.0
1561005315037159919,29173.0,6253552.0
1561005315087260961,29158.0,6253552.0
1561005315137108087,29172.0,6255600.0
1561005315187078952,29147.0,6254064.0
1561005315237200975,29134.0,6255600.0
1561005315287025928,29095.0,6254576.0
1561005315313791036,29095.0,6253552.0
1561005315364176988,29075.0,6254576.0
1561005315437066078,29047.0,6255088.0
1561005315463773965,29021.0,6255600.0
1561005315514225959,29000.0,6256624.0
1561005315564032077,28921.0,6256624.0
1561005315613754034,28871.0,6257136.0
1561005315664027929,28819.0,6257648.0
1561005315713713884,28776.0,6258160.0
1561005315763988971,28697.0,6257648.0
1561005315813751935,28676.0,6258160.0
1561005315863898992,28639.0,6259184.0
1561005315913765907,28668.0,6257136.0
1561005315940407991,28668.0,6256112.0
1561005315990689039,28841.0,6255088.0
1561005316040635108,29057.0,6253040.0
1561005316090502977,29120.0,6253552.0
1561005316163953065,29177.0,6253552.0
1561005316213772058,29190.0,6253040.0
1561005316240601062,29181.0,6252528.0
1561005316290486097,29083.0,6253552.0
1561005316363806962,28743.0,6252528.0
1561005316413949012,28792.0,6252528.0
1561005316440620899,28872.0,6254064.0
1561005316490408897,29058.0,6253040.0
1561005316540476083,29204.0,6254064.0
1561005316590641975,29172.0,6254576.0
1561005316640491008,29067.0,6255600.0
1561005316690546989,29003.0,6255088.0
1561005316740395069,28782.0,6256112.0
1561005316790374040,28683.0,6256112.0
1561005316840603113,28577.0,6258160.0
1561005316890558004,28467.0,6259184.0
1561005316917002916,28381.0,6260720.0
1561005316967322111,28268.0,6260720.0
1561005317040846109,28256.0,6258160.0
1561005317067090034,28355.0,6257648.0
1561005317117157936,28498.0,6256112.0
1561005317167335987,28703.0,6255088.0
1561005317217360973,29093.0,6255088.0
1561005317267308950,29168.0,6253040.0
1561005317317251920,29226.0,6253552.0
1561005317367158889,29246.0,6256112.0
1561005317393805027,29102.0,6253552.0
1561005317467144966,28787.0,6254064.0
1561005317517036914,28901.0,6253552.0
1561005317543730020,29085.0,6252528.0
1561005317593884944,29182.0,6254576.0
1561005317643897056,29218.0,6253040.0
1561005317693828105,29182.0,6254576.0
1561005317744113922,29120.0,6254576.0
1561005317793770074,29047.0,6255600.0
1561005317867271900,28876.0,6257136.0
1561005317917279005,28756.0,6257648.0
1561005317967223882,28536.0,6258672.0
1561005317993746995,28536.0,6261232.0
1561005318067636966,28312.0,6260208.0
1561005318093818902,28365.0,6259184.0
1561005318144042015,28535.0,6256624.0
1561005318217098951,28980.0,6255088.0
1561005318244071960,29112.0,6254064.0
1561005318293884038,29191.0,6253040.0
1561005318344007968,29243.0,6253552.0
1561005318393737077,29300.0,6253040.0
1561005318443841934,29288.0,6253552.0
1561005318493880987,29237.0,6254576.0
1561005318543864965,28908.0,6253552.0
1561005318570569992,28649.0,6253040.0
1561005318643990039,28667.0,6253552.0
1561005318693816900,28773.0,6253552.0
1561005318720702886,28888.0,6253552.0
1561005318770848035,29091.0,6253040.0
1561005318820452928,29165.0,6253552.0
1561005318870399951,29220.0,6252528.0
1561005318920576095,29232.0,6254064.0
1561005318970643997,29215.0,6253552.0
1561005319020418882,29199.0,6254576.0
1561005319070518016,29109.0,6254064.0
1561005319120316982,29125.0,6253040.0
1561005319170545101,29116.0,6252528.0
1561005319197179079,29133.0,6253040.0
1561005319247241020,29148.0,6254576.0
1561005319297095060,29153.0,6253040.0
1561005319347248077,29154.0,6254064.0
1561005319397016048,29125.0,6253040.0
1561005319447163105,29095.0,6254064.0
1561005319497220993,29097.0,6253040.0
1561005319547035932,29096.0,6253552.0
1561005319597378969,29081.0,6253040.0
1561005319617016077,29099.0,6252528.0
1561005319643795013,29099.0,6253552.0
1561005319693758010,29097.0,6254064.0
1561005319720619916,29097.0,6253552.0
1561005319770741939,29110.0,6253552.0
1561005319820530891,29120.0,6254064.0
1561005319870517969,29110.0,6255088.0
1561005319920629978,29118.0,6253552.0
1561005319970480918,29126.0,6255088.0
1561005320020386934,29131.0,6253552.0
1561005320070343971,29132.0,6253552.0
1561005320120357990,29140.0,6252528.0
1561005320170499086,29124.0,6254064.0
1561005320220380067,29117.0,6253040.0
1561005320270430088,29124.0,6252528.0
1561005320320426940,29118.0,6253552.0
1561005320393707990,29112.0,6253040.0
1561005320420411109,29115.0,6253040.0
1561005320470402002,29081.0,6254064.0
1561005320520450115,28899.0,6254064.0
1561005320570486068,28808.0,6253040.0
1561005320620368003,28715.0,6254064.0
1561005320670552968,28611.0,6253552.0
1561005320720388889,28561.0,6252016.0
1561005320747240066,28561.0,6254576.0
1561005320820585012,28537.0,6254064.0
1561005320870455026,28528.0,6254064.0
1561005320897170066,28528.0,6253552.0
1561005320947129964,28535.0,6253552.0
1561005320997267961,28516.0,6254064.0
1561005321070431947,28516.0,6254576.0
1561005321097217082,28516.0,6254064.0
1561005321147432088,28520.0,6254064.0
1561005321197084903,28524.0,6253552.0
1561005321247215986,28523.0,6253552.0
1561005321297179937,28510.0,6253552.0
1561005321370496988,28521.0,6253040.0
1561005321397125959,28525.0,6254064.0
1561005321447196006,28525.0,6253040.0
1561005321497102975,28530.0,6253552.0
1561005321547288894,28521.0,6253040.0
1561005321597317934,28516.0,6253552.0
1561005321647156953,28518.0,6253552.0
1561005321697082042,28528.0,6253552.0
1561005321747071981,28515.0,6253040.0
1561005321797302961,28525.0,6253552.0
1561005321847224950,28527.0,6253040.0
1561005321873800992,28520.0,6252528.0
1561005321924092054,28521.0,6252528.0
1561005321973717927,28524.0,6254064.0
1561005322023715019,28525.0,6254064.0
1561005322073935031,28521.0,6253552.0
1561005322124135017,28541.0,6254064.0
1561005322173887968,28526.0,6252528.0
1561005322223929882,28510.0,6253040.0
1561005322273684978,28509.0,6254064.0
1561005322324208974,28521.0,6254064.0
1561005322373977899,28530.0,6254064.0
1561005322423712015,28522.0,6253040.0
1561005322473768949,28525.0,6252528.0
1561005322500564098,28515.0,6254064.0
1561005322550379991,28519.0,6254576.0
1561005322600611925,28510.0,6254576.0
1561005322650487899,28523.0,6254064.0
1561005322700450897,28509.0,6253040.0
1561005322750829935,28508.0,6253040.0
1561005322800662994,28524.0,6253552.0
1561005322850672960,28515.0,6254576.0
1561005322900546073,28526.0,6253040.0
1561005322950525999,28518.0,6254064.0
1561005323000375986,28509.0,6253552.0
1561005323027178049,28509.0,6254576.0
1561005323100467920,28527.0,6254576.0
1561005323150521039,28542.0,6254576.0
1561005323177220106,28565.0,6254064.0
1561005323227127075,28605.0,6254064.0
1561005323277170896,28534.0,6253040.0
1561005323327143907,28516.0,6254064.0
1561005323377137899,28518.0,6253552.0
1561005323427238941,28517.0,6254576.0
1561005323477071046,28522.0,6253552.0
1561005323503714084,28522.0,6253552.0
1561005323577121973,28551.0,6254064.0
1561005323627038002,28690.0,6254576.0
1561005323677140951,28967.0,6255088.0
1561005323703860998,29268.0,6254064.0
1561005323753751993,29397.0,6254576.0
1561005323803823947,29486.0,6253552.0
1561005323854075908,29497.0,6253552.0
1561005323903654098,28660.0,6254064.0
1561005323953862905,28541.0,6254064.0
1561005324003748893,28543.0,6254064.0
1561005324054009914,28570.0,6253552.0
1561005324103898048,29226.0,6254064.0
1561005324153959989,29313.0,6254064.0
1561005324203881025,29304.0,6254576.0
1561005324230424880,29202.0,6254064.0
1561005324303905010,29194.0,6254064.0
1561005324353758096,29226.0,6253552.0
1561005324380505084,29221.0,6254576.0
1561005324430409908,29234.0,6254064.0
1561005324480652093,29275.0,6254064.0
1561005324530632019,29199.0,6253552.0
1561005324580746889,29184.0,6253040.0
1561005324630561113,29171.0,6255088.0
1561005324680358886,29177.0,6255088.0
1561005324730535030,29224.0,6254064.0
1561005324780441045,29240.0,6254576.0
1561005324830508947,29277.0,6254576.0
1561005324857132911,29328.0,6255088.0
1561005324907057046,29348.0,6254064.0
1561005324957148075,29367.0,6255600.0
1561005325030610084,29375.0,6253552.0
1561005325057107925,29399.0,6255088.0
1561005325107023000,29429.0,6254064.0
1561005325157063961,29559.0,6254576.0
1561005325230441093,28583.0,6254064.0
1561005325257174968,28561.0,6254064.0
1561005325307076930,28550.0,6253552.0
1561005325357045888,28533.0,6255088.0
1561005325407316923,28544.0,6254064.0
1561005325457400083,28554.0,6255600.0
1561005325483894109,28561.0,6254064.0
1561005325533802986,28567.0,6253552.0
1561005325583913087,28610.0,6253552.0
1561005325657119989,28651.0,6254576.0
1561005325683979034,28660.0,6254576.0
1561005325733773946,28644.0,6254576.0
1561005325783710956,28651.0,6253552.0
1561005325833760976,28672.0,6254576.0
1561005325883985996,28679.0,6253552.0
1561005325933903932,28804.0,6254064.0
1561005325960439920,28866.0,6255088.0
1561005326010423898,28899.0,6254064.0
1561005326083893060,28964.0,6254576.0
1561005326110367059,28953.0,6254064.0
1561005326160603046,28953.0,6253552.0
1561005326210652112,28940.0,6254576.0
1561005326260528087,28857.0,6255088.0
1561005326310502052,28833.0,6254064.0
1561005326360785007,28841.0,6254064.0
1561005326410722970,28862.0,6254064.0
1561005326437175035,28906.0,6254576.0
1561005326510400056,28896.0,6253552.0
1561005326560492992,28861.0,6254064.0
1561005326610570907,28906.0,6254576.0
1561005326637257099,28930.0,6254576.0
1561005326687103033,29003.0,6253552.0
1561005326760417938,29111.0,6256112.0
1561005326787312984,29071.0,6256624.0
1561005326837348937,29001.0,6257136.0
1561005326887039899,28837.0,6259696.0
1561005326937190055,28707.0,6258160.0
1561005326987256050,28765.0,6256624.0
1561005327037154912,28907.0,6255088.0
1561005327087332963,28810.0,6257648.0
1561005327113745927,28810.0,6259184.0
1561005327163774967,28620.0,6260720.0
1561005327237147092,28563.0,6258672.0
1561005327287189006,28815.0,6257136.0
1561005327313688993,28815.0,6256112.0
1561005327363837003,28643.0,6258672.0
1561005327413693904,28455.0,6261744.0
1561005327463697910,28446.0,6259696.0
1561005327513741970,28557.0,6256624.0
1561005327563965082,28763.0,6256624.0
1561005327613688945,28680.0,6259184.0
1561005327663889884,28504.0,6262256.0
1561005327713891029,28406.0,6260720.0
1561005327763967037,28593.0,6258160.0
1561005327790406942,28593.0,6256624.0
1561005327840507984,28667.0,6258672.0
1561005327890463113,28461.0,6263280.0
1561005327940707921,28376.0,6261744.0
1561005327990351915,28452.0,6257648.0
1561005328040503978,28765.0,6256624.0
1561005328090418100,28731.0,6259696.0
1561005328140594005,28535.0,6263280.0
1561005328190596103,28267.0,6264304.0
1561005328240601062,28485.0,6259696.0
1561005328267126083,28673.0,6257136.0
1561005328340553998,28737.0,6257136.0
1561005328390805959,28510.0,6261744.0
1561005328417213916,28510.0,6264304.0
1561005328467231035,28314.0,6264816.0
1561005328540322065,28495.0,6258672.0
1561005328590490102,28673.0,6256624.0
1561005328617224931,28673.0,6258672.0
1561005328667184114,28328.0,6265840.0
1561005328717134952,28182.0,6266864.0
1561005328767146110,28200.0,6264304.0
1561005328817126989,28375.0,6259696.0
1561005328867043018,28617.0,6258160.0
1561005328893986940,28617.0,6259184.0
1561005328944057941,28383.0,6263792.0
1561005329017203092,28125.0,6268912.0
1561005329067020893,28206.0,6264304.0
1561005329093907117,28443.0,6260208.0
1561005329143907070,28635.0,6256112.0
1561005329193753957,28673.0,6257648.0
1561005329243959903,28514.0,6263792.0
1561005329293831110,28129.0,6266864.0
1561005329343961954,28096.0,6265840.0
1561005329370393037,28300.0,6261744.0
1561005329443926095,28419.0,6259184.0
1561005329493727922,28379.0,6262256.0
1561005329520620107,28379.0,6264816.0
1561005329570507049,28039.0,6267376.0
1561005329620405912,28132.0,6263792.0
1561005329670486927,28368.0,6258160.0
1561005329720424890,28367.0,6257648.0
1561005329770423889,28271.0,6261232.0
1561005329820399045,28186.0,6265840.0
1561005329870434045,28140.0,6264816.0
1561005329920634984,28432.0,6261232.0
1561005329970523118,28532.0,6259184.0
1561005330020605087,28464.0,6263280.0
1561005330046983957,28245.0,6265328.0
1561005330120517015,28089.0,6266352.0
1561005330170636892,28231.0,6262768.0
1561005330197159051,28425.0,6260208.0
1561005330247216939,28445.0,6260208.0
1561005330296984910,28370.0,6264816.0
1561005330347426891,28240.0,6265840.0
1561005330397291898,28238.0,6263792.0
1561005330447391986,28364.0,6258672.0
1561005330497225999,28440.0,6260720.0
1561005330547224998,28399.0,6264304.0
1561005330597134113,28068.0,6267376.0
1561005330647109031,28078.0,6265840.0
1561005330697213888,28211.0,6263280.0
1561005330724050045,28335.0,6260208.0
1561005330773801088,28437.0,6260208.0
1561005330847115993,28401.0,6263280.0
1561005330873790025,28272.0,6264816.0
1561005330923722982,28192.0,6265328.0
1561005330973964929,28185.0,6264304.0
1561005331023767948,28384.0,6261232.0
1561005331073767900,28405.0,6261744.0
1561005331123825073,28349.0,6265328.0
1561005331150398015,28221.0,6267376.0
1561005331200485944,28157.0,6266864.0
1561005331273745059,28363.0,6259184.0
1561005331300527095,28452.0,6257136.0
1561005331350419998,28427.0,6261232.0
1561005331400768041,28274.0,6264816.0
1561005331473802089,28123.0,6265328.0
1561005331500503063,28221.0,6264304.0
1561005331550414085,28404.0,6257648.0
1561005331600676059,28468.0,6257648.0
1561005331650767087,28353.0,6262768.0
1561005331700404882,28187.0,6264816.0
1561005331750454902,28152.0,6265328.0
1561005331800616025,28195.0,6261232.0
1561005331827064037,28358.0,6259696.0
1561005331877135992,28462.0,6257648.0
1561005331950367927,28342.0,6263792.0
1561005332000724077,28193.0,6267376.0
1561005332027151107,28069.0,6267888.0
1561005332077073097,28095.0,6263792.0
1561005332127245903,28489.0,6260720.0
1561005332177371978,28432.0,6262256.0
1561005332227050065,28268.0,6266864.0
1561005332277199983,28140.0,6267376.0
1561005332303791046,28069.0,6268400.0
1561005332353868007,28125.0,6262768.0
1561005332427175998,28585.0,6256624.0
1561005332454077959,28829.0,6255088.0
1561005332503830909,28895.0,6254576.0
1561005332553865909,28801.0,6256624.0
1561005332603846073,28967.0,6255600.0
1561005332654134035,29011.0,6255088.0
1561005332703775882,29020.0,6255088.0
1561005332753910064,28891.0,6254576.0
1561005332803949117,28847.0,6255088.0
1561005332853931903,28740.0,6255088.0
1561005332903724908,28589.0,6255088.0
1561005332930335044,28522.0,6255600.0
1561005332980690956,28492.0,6255088.0
1561005333030600070,28595.0,6254576.0
1561005333080691099,28632.0,6255088.0
1561005333130424022,28628.0,6255600.0
1561005333180623054,28613.0,6255600.0
1561005333230705022,28638.0,6255088.0
1561005333280528068,28773.0,6256112.0
1561005333330493927,28947.0,6256112.0
1561005333380455970,28960.0,6256112.0
1561005333430378913,28900.0,6258160.0
1561005333457174062,28900.0,6258160.0
1561005333530472993,28585.0,6263280.0
1561005333580374002,28369.0,6265328.0
1561005333630428075,28434.0,6261744.0
1561005333657543897,28600.0,6259184.0
1561005333707261085,28718.0,6258672.0
1561005333780417919,28512.0,6261744.0
1561005333807130098,28512.0,6264304.0
1561005333857148885,28240.0,6266352.0
1561005333907111883,28288.0,6264816.0
1561005333957153081,28423.0,6258672.0
1561005334030374050,28756.0,6257648.0
1561005334057177066,28761.0,6258672.0
1561005334107036113,28659.0,6262256.0
1561005334133743047,28443.0,6264304.0
1561005334207267045,28198.0,6267376.0
1561005334233752012,28198.0,6266864.0
1561005334283946990,28319.0,6260720.0
1561005334333723068,28830.0,6255600.0
1561005334383764028,28950.0,6254576.0
1561005334433679103,29009.0,6254576.0
1561005334483886003,28806.0,6256112.0
1561005334533734083,28873.0,6255088.0
1561005334560517072,28873.0,6256112.0
1561005334633918046,29106.0,6255600.0
1561005334683698892,29146.0,6256112.0
1561005334710401058,29146.0,6255088.0
1561005334760330915,29168.0,6255088.0
1561005334810554981,29115.0,6257136.0
1561005334860455036,28984.0,6257136.0
1561005334910386085,28828.0,6258672.0
1561005334960474014,28446.0,6260208.0
1561005335010499954,28290.0,6262256.0
1561005335060699939,28223.0,6263792.0
1561005335110368013,28324.0,6261232.0
1561005335160691976,28525.0,6258672.0
1561005335210594892,28680.0,6257136.0
1561005335237152099,28741.0,6257648.0
1561005335310348987,28361.0,6260720.0
1561005335360479116,28136.0,6264816.0
1561005335410563945,28076.0,6265840.0
1561005335437267065,28190.0,6266864.0
1561005335487181901,28274.0,6261744.0
1561005335560442924,28631.0,6258160.0
1561005335587022066,28669.0,6258672.0
1561005335637041091,28685.0,6259184.0
1561005335687268972,28551.0,6261744.0
1561005335737104892,28278.0,6265840.0
1561005335787024021,28142.0,6266352.0
1561005335837163925,28291.0,6263280.0
1561005335863828897,28425.0,6261744.0
1561005335913964033,28535.0,6259184.0
1561005335987078905,28598.0,6259184.0
1561005336037153005,28440.0,6263280.0
1561005336063894033,28258.0,6264304.0
1561005336113873958,28144.0,6265840.0
1561005336163837909,28201.0,6263280.0
1561005336213977098,28492.0,6261232.0
1561005336263767004,28571.0,6257648.0
1561005336313708066,28585.0,6258160.0
1561005336340409994,28588.0,6258672.0
1561005336390537023,28501.0,6262768.0
1561005336440339088,28321.0,6265328.0
1561005336513729095,28172.0,6263280.0
1561005336563811063,28306.0,6260720.0
1561005336590533971,28507.0,6259184.0
1561005336640315055,28710.0,6257136.0
1561005336713718891,28748.0,6259184.0
1561005336740497112,28678.0,6260720.0
1561005336790402889,28485.0,6263280.0
1561005336840411901,28313.0,6266864.0
1561005336890455007,28210.0,6265840.0
1561005336940536022,28342.0,6263280.0
1561005336990344047,28494.0,6259696.0
1561005337040572881,28651.0,6257648.0
1561005337067326068,28651.0,6259696.0
1561005337140337944,28336.0,6263280.0
1561005337190442085,28168.0,6265328.0
1561005337217127084,28193.0,6266352.0
1561005337267117977,28265.0,6262768.0
1561005337317068099,28472.0,6259696.0
1561005337367048978,28511.0,6260208.0
1561005337417026042,28494.0,6260720.0
1561005337467190980,28396.0,6264816.0
1561005337517119884,28232.0,6265840.0
1561005337567292928,28254.0,6266352.0
1561005337617028951,28322.0,6263280.0
1561005337667237997,28407.0,6261232.0
1561005337717132091,28441.0,6261232.0
1561005337743689060,28441.0,6263792.0
1561005337793781042,28247.0,6265840.0
1561005337867161035,28183.0,6267376.0
1561005337893965005,28183.0,6265840.0
1561005337944082975,28409.0,6263280.0
1561005337993999958,28491.0,6259696.0
1561005338044029951,28511.0,6261744.0
1561005338093784093,28473.0,6264304.0
1561005338120649099,28330.0,6265840.0
1561005338194003105,28152.0,6268400.0
1561005338220447063,28153.0,6267376.0
1561005338293725967,28267.0,6262256.0
1561005338320501089,28446.0,6259696.0
1561005338393847942,28488.0,6262768.0
1561005338420584917,28360.0,6262768.0
1561005338470599889,28194.0,6267376.0
1561005338520467042,28100.0,6268912.0
1561005338570519924,28066.0,6268400.0
1561005338620477914,28220.0,6264304.0
1561005338670444011,28400.0,6260208.0
1561005338720483064,28459.0,6260720.0
1561005338770610094,28207.0,6264816.0
1561005338797040939,28207.0,6266864.0
1561005338870454072,28066.0,6268400.0
1561005338897233963,28075.0,6267888.0
1561005338947014093,28149.0,6264816.0
1561005338997181892,28315.0,6258672.0
1561005339070369005,28895.0,6255600.0
1561005339097136974,29049.0,6257136.0
1561005339147093057,29187.0,6256112.0
1561005339197033882,29182.0,6255600.0
1561005339247360944,28470.0,6256624.0
1561005339297103881,28473.0,6255600.0
1561005339324095964,28484.0,6256112.0
1561005339397070884,28503.0,6256624.0
1561005339447124958,28958.0,6255600.0
1561005339473676919,28958.0,6256112.0
1561005339524128913,28986.0,6256624.0
1561005339573779106,28927.0,6254576.0
1561005339623672008,28448.0,6256112.0
1561005339673809051,28420.0,6255600.0
1561005339723942041,28427.0,6256624.0
1561005339774029970,28421.0,6256624.0
1561005339823649883,28418.0,6255600.0
1561005339873758077,28433.0,6255600.0
1561005339923985958,28447.0,6256624.0
1561005339973743915,28437.0,6256624.0
1561005340000458955,28431.0,6257136.0
1561005340073683977,28445.0,6256112.0
1561005340124089002,28440.0,6255600.0
1561005340150733947,28449.0,6256112.0
1561005340200414896,28448.0,6256624.0
1561005340250806093,28451.0,6255088.0
1561005340300622940,28441.0,6256112.0
1561005340350476980,28441.0,6256112.0
1561005340400583028,28438.0,6255088.0
1561005340450472116,28440.0,6255088.0
1561005340500487089,28456.0,6256112.0
1561005340550499916,28459.0,6256112.0
1561005340600496053,28456.0,6255088.0
1561005340627132892,28460.0,6255088.0
1561005340677217960,28454.0,6255600.0
1561005340727087020,28447.0,6255600.0
1561005340800421953,28516.0,6256112.0
1561005340827153921,28638.0,6256112.0
1561005340877055883,28975.0,6256112.0
1561005340927170038,29103.0,6255600.0
1561005340977157115,29682.0,6256112.0
1561005341027079105,29606.0,6256112.0
1561005341077383041,29535.0,6255600.0
1561005341127362012,29598.0,6256112.0
1561005341153820037,29683.0,6256624.0
1561005341227163076,29647.0,6255600.0
1561005341277110099,29577.0,6256624.0
1561005341327151060,29777.0,6256112.0
1561005341353681087,29777.0,6255600.0
1561005341403898000,29815.0,6256624.0
1561005341454032897,29891.0,6256112.0
1561005341503698110,29867.0,6256112.0
1561005341553832054,29745.0,6256112.0
1561005341603748083,28848.0,6255600.0
1561005341653872966,29084.0,6256624.0
1561005341703686952,29671.0,6256624.0
1561005341753915071,29931.0,6256112.0
1561005341780575990,30150.0,6255600.0
1561005341800467967,30071.0,6256112.0
1561005341827090978,30071.0,6256624.0
1561005341877036094,29733.0,6255600.0
1561005341927215099,29890.0,6255600.0
1561005341977205991,30108.0,6256624.0
1561005342027084112,30047.0,6256112.0
1561005342077089071,29325.0,6256112.0
1561005342127275943,28579.0,6256112.0
1561005342153731107,28740.0,6256112.0
1561005342227144002,29262.0,6256112.0
1561005342253827095,29383.0,6257136.0
1561005342303824901,29337.0,6259184.0
1561005342353655099,29177.0,6261744.0
1561005342404155015,29061.0,6265840.0
1561005342453737020,28973.0,6265840.0
1561005342503748893,28949.0,6263280.0
1561005342553790092,29126.0,6257648.0
1561005342580477952,29126.0,6257648.0
1561005342653774023,29299.0,6257136.0
1561005342704060077,29347.0,6259184.0
1561005342753798007,29212.0,6261232.0
1561005342780548095,29110.0,6263280.0
1561005342830571889,29054.0,6263280.0
1561005342880460023,29015.0,6264304.0
1561005342930541992,28995.0,6264304.0
1561005342980432987,29017.0,6262256.0
1561005343030488967,28983.0,6260720.0
1561005343080526113,29015.0,6258160.0
1561005343100610017,29187.0,6257136.0
1561005343127398967,29187.0,6257648.0
1561005343200368881,29101.0,6256112.0
1561005343227215051,28779.0,6256112.0
1561005343277162075,29017.0,6256624.0
1561005343327306032,29977.0,6256624.0
1561005343377084016,29759.0,6256112.0
1561005343427164077,29117.0,6257136.0
1561005343477015972,28762.0,6255600.0
1561005343503868103,29601.0,6256624.0
1561005343553749084,29715.0,6256624.0
1561005343603883981,29749.0,6258160.0
1561005343677105903,29603.0,6260720.0
1561005343727258920,29407.0,6261744.0
1561005343777132034,29401.0,6262256.0
1561005343826957941,29380.0,6261744.0
1561005343877233982,29388.0,6258160.0
1561005343927150964,29393.0,6256112.0
1561005343977226018,29404.0,6257136.0
1561005344027051925,29439.0,6257136.0
1561005344053997039,29577.0,6256112.0
1561005344103775024,29595.0,6257136.0
1561005344153851985,29629.0,6256624.0
1561005344203769922,29902.0,6256624.0
1561005344253900051,29824.0,6257648.0
1561005344303868055,29736.0,6258160.0
1561005344377274036,29572.0,6260720.0
1561005344450457096,29387.0,6260208.0
1561005344570715904,29541.0,6256624.0
1561005344643789052,29649.0,6257648.0
1561005344693867921,29661.0,6256624.0
1561005344743876934,29628.0,6259696.0
1561005344793912887,29451.0,6260720.0
1561005344844049930,29421.0,6262256.0
1561005344893994092,29407.0,6261744.0
1561005344943737983,29425.0,6259184.0
1561005344993675947,29436.0,6258160.0
1561005345067317962,29461.0,6258672.0
1561005345093848943,29461.0,6260208.0
1561005345190470933,29377.0,6262256.0
1561005345217061042,29377.0,6262768.0
1561005345267066001,29390.0,6260208.0
1561005345317190885,29386.0,6258672.0
1561005345367238044,29384.0,6257136.0
1561005345417112112,29071.0,6257136.0
1561005345467030048,29026.0,6256624.0
1561005345517083883,29149.0,6257136.0
1561005345567310094,29663.0,6258160.0
1561005345593720912,29671.0,6259184.0
1561005345690604925,29403.0,6261744.0
1561005345740608930,29393.0,6261232.0
1561005345790365934,29392.0,6260208.0
1561005345840564966,29396.0,6257136.0
1561005345890609979,29470.0,6257136.0
1561005345940440893,29570.0,6256112.0
1561005345990372896,29712.0,6258160.0
1561005346040756940,29678.0,6259696.0
1561005346090625047,29423.0,6260208.0
1561005346140381097,29396.0,6261744.0
1561005346190557003,29395.0,6261232.0
1561005346240653038,29397.0,6259184.0
1561005346290513038,29484.0,6257136.0
1561005346340399026,29496.0,6256624.0
1561005346390470981,29260.0,6257136.0
1561005346440562009,28923.0,6257648.0
1561005346490509986,28965.0,6256624.0
1561005346540352106,29021.0,6256112.0
1561005346590321063,28949.0,6256624.0
1561005346617119073,28875.0,6256112.0
1561005346667237997,28733.0,6257136.0
1561005346717242956,28629.0,6256624.0
1561005346767204999,28792.0,6256624.0
1561005346817105054,29240.0,6255600.0
1561005346867202997,29374.0,6256624.0
1561005346917246103,28591.0,6257136.0
1561005346967171907,28489.0,6256624.0
1561005347017103910,28528.0,6256624.0
1561005347043711900,28808.0,6257136.0
1561005347117358922,29391.0,6256624.0
1561005347167125940,29453.0,6257648.0
1561005347193715095,29482.0,6257648.0
1561005347243947982,29485.0,6257648.0
1561005347294069051,29461.0,6256624.0
1561005347343724966,29374.0,6258160.0
1561005347394031047,29260.0,6259696.0
1561005347413949012,29260.0,6260208.0
1561005347440670013,29137.0,6260720.0
1561005347467025995,29087.0,6261744.0
1561005347517200946,29068.0,6263280.0
1561005347567188024,29113.0,6261232.0
1561005347617063999,29293.0,6258672.0
1561005347667177915,29381.0,6257648.0
1561005347717056989,29366.0,6258160.0
1561005347767324924,29245.0,6256624.0
1561005347817126035,29336.0,6257648.0
1561005347867156982,29316.0,6257648.0
1561005347917174100,29219.0,6257648.0
1561005347967540979,29163.0,6257136.0
1561005348017132997,29147.0,6258160.0
1561005348043967008,29147.0,6257648.0
1561005348117285013,29244.0,6258160.0
